ProductRef,ProductName,ProductCatID,Category Name,Sub Category,UnitMeasureName
723206,"LARYNGOSCOPES, BLADES, DISPOSABLE, MILLER 2",7,World Vision,"Ear, Nose &Throat",BOX
723208,"MANOMETER, MANOMETER SET, 50IN, 35CM, 4-WAY",7,World Vision,Monitoring,BOX
723213,"STOPCOCKS, 4-WAY  STOPCOCK, 1-20IN. EXTENSION",7,World Vision,Intravenous,BOX
711611,"Office Supplies, Ultrasound Record Envelopes",4,Office Supplies,Office,BOX
723217,"PRESSURE MONITORING LINE, 48IN",7,World Vision,Intravenous,BOX
703438,"Office Supplies,Toner Cartridge HP 4,4+, 5 series",4,Office Supplies,Office,BOX
723481,"OfficeSupplies,BrotherLaserPrinterCartridge TN460",4,Office Supplies,Office,BOX
711648,"Other, Brown Paper Bags",4,Office Supplies,General Supplies,BOX
723240,"IV SETS, UNIVERSAL STRAIGHT SET ",7,World Vision,Intravenous,BOX
723241,"CLIP, PORTEX C02 CLIP",7,World Vision,Respiratory,BOX
723242,"LARYNGOSCOPES, BLADES, DISPOSABLE, SIZE 3",7,World Vision,"Ear, Nose &Throat",BOX
723243,"MONITORING, SINGLE MONITORING KIT, 60in",7,World Vision,Monitoring,BOX
723246,OXYGEN DELIVERY ATTACHMENT FOR THERMOVENT ,7,World Vision,Respiratory,BOX
710212,"Other, Hospital Art, 6 canvas form 1 painting",4,Office Supplies,Office,BOX
723250,"MANIFOLDS, HI-FLO,3-GANG, 4-WAY MANIFOLD",7,World Vision,Intravenous,BOX
723252,"IV LINE CONNECTORS, 36IN, MINI. VOL.W/SIDE CLAMP",7,World Vision,Intravenous,BOX
723253,"IV CATHETERS, RADIOPAQUE, 14G x 2IN",7,World Vision,Intravenous,BOX
723274,"IV EXTENSION SETS, HUBER NEEDLE, WINGED, 8IN. ",7,World Vision,Intravenous,BOX
723275,"IV LINE CONNECTORS, 60IN, MINI. VOL.W/SIDE CLAMP",7,World Vision,Intravenous,BOX
723281,"IV EXTENSION SETS, IV FLUSH-N-FILL ",7,World Vision,Intravenous,BOX
723283,"IV EXTENSION SETS, SMALL BORE, 7IN. ",7,World Vision,Intravenous,BOX
723285,"STOPCOCKS, 4-WAY STOPCOCK W/ SWIVEL MALE LUER LOCK",7,World Vision,Intravenous,BOX
723288,"VALVES, ONE WAY CHECK VALVE, MINI DUCKBILL",7,World Vision,Respiratory,BOX
723291,"TUBES, CONNECTING, 11 1/2IN",7,World Vision,Suction,BOX
723299,"AIRWAYS, LARYNGEAL MASK, SIZE 5",7,World Vision,Respiratory,BOX
723300,"FLOW CLIP SET, NON-VENTED W/2 DISTAL Y-SITES",7,World Vision,Intravenous,BOX
723303,"IV CATHETERS, 16G X 2IN",7,World Vision,Intravenous,BOX
723305,"TRANSFER SETS, NON-DEHP FORMULATION FLUID PATH",7,World Vision,Intravenous,BOX
710903,"Other, Pharmacy Medication labels, rolls",4,Office Supplies,Medications,BOX
723310,"IV CATHETERS, 20G X 1 3/4",7,World Vision,Intravenous,BOX
723311,"STOPCOCK, HI-FLO,2-GANG, 3-WAY MANIFOLD",7,World Vision,Intravenous,BOX
723312,"AIRWAYS, LARYNGEAL MASK, SIZE 4",7,World Vision,Respiratory,BOX
723313,"IV SOLUTION SETS, BURETTE, 18IN W/ SMARTSITE VALVE",7,World Vision,Intravenous,BOX
723315,"IV ADMINISTRATION SETS, 60 DROP, 104IN, W/3 VALVES",7,World Vision,Intravenous,BOX
723319,"INTRAVENOUS, LOGICAL CARTRIDGE W/TWO STOPCOCKS",7,World Vision,Intravenous,BOX
723322,"SOLUTIONS, SODIUM CHLORIDE .9% , INHALATION, 5CC",7,World Vision,Intravenous,BOX
723324,"STOPCOCK, HI-FLO, 2-GANG ANESTHESIA SET ",7,World Vision,Intravenous,BOX
723326,"TUBES, ENDOTRACHEAL, 2.5MM",7,World Vision,Respiratory,BOX
700946,"Other, Plastic Knives",4,Office Supplies,General Supplies,BOX
719769,"Tubes, Gastrostomy,Balloon Skin level kit,12FR, KN",6,Kendall,Feeding,BOX
712359,"Other, Tote Bag",4,Office Supplies,General Supplies,BOX
720644,"Other, White Paper Bags",4,Office Supplies,General Supplies,BOX
700098,"Ovens, Convection Toaster Oven",4,Office Supplies,General Supplies,BOX
722979,"Paper, Braille Paper 11 x 11.5, box of 1000",4,Office Supplies,Office,BOX
711650,"Paper, Recording, Thermal  Facsimiole Paper/roll",4,Office Supplies,Monitoring,BOX
715155,"Plastic, small box with hinged lid",4,Office Supplies,Office,BOX
723367,World Vision Assorted Supplies 11331,7,World Vision,Unsorted,LB
704832,"Radiographic Units, Radiology Folders",4,Office Supplies,X-Ray,BOX
715961,"Stand, periodical, vertical",4,Office Supplies,Office,BOX
719982,"Stimulation Device, Microgyn",4,Office Supplies,Bio-Medical Equipment,BOX
720030,"Stimulators, Spinal",4,Office Supplies,Bio-Medical Equipment,BOX
715288,Two Party Home Blood Pressure Kits,4,Office Supplies,Monitoring,BOX
713935," Guide, Van Buren Catheter, 15""",9,Surgical Instruments,Surgical Instruments,BOX
705898,Advanced Tissue Fusion Instrument,9,Surgical Instruments,Surgical Instruments,BOX
703432,"Blades, Conmed Sternum Saw Blades",9,Surgical Instruments,Surgical Instruments,BOX
723396,"SURGICAL PACKS, ACL PACK ",7,World Vision,Surgical Packs & Trays,BOX
706979,"Blades, Micro Oscillating Saw, Assorted",9,Surgical Instruments,Surgical Instruments,BOX
723400,"SHEETS, DRAPE, DISPOSABLE, BILATERAL EXTREMITY",7,World Vision,Drapes/Linens,BOX
719765,"Tubes, Gastrostomy,Balloon Skin level kit,16FR, KN",6,Kendall,Feeding,BOX
705765,"Block, Tuohy Continuous Block Set",9,Surgical Instruments,Surgical Instruments,BOX
714513,"Bow, Traction, Bohler, 4"" x 8 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
718715,"Tubes, GiEntri Port for Salem Sump Tube 18frKN",6,Kendall,Drainage/Irrigation,BOX
705647,"Burs, Orthopedic, Assorted",9,Surgical Instruments,Surgical Instruments,BOX
706941,"Burs, Stryker Carbide",9,Surgical Instruments,Surgical Instruments,BOX
706939,"Burs, Stryker, Assorted",9,Surgical Instruments,Surgical Instruments,BOX
710658,"Caliper, Castroviejo",9,Surgical Instruments,Surgical Instruments,BOX
706021,"Caliper, Thorpe",9,Surgical Instruments,Surgical Instruments,BOX
705993,"Cannula, Bellucci Suction Tube Cannula",9,Surgical Instruments,Surgical Instruments,BOX
705703,"Cannula, Frontal Sinus Cannula",9,Surgical Instruments,Surgical Instruments,BOX
707987,"Cannula, Liposuction Cannula",9,Surgical Instruments,Surgical Instruments,BOX
707877,"Clamp, Anastomosis, 3"" Jaw, 8 1/2"" Long",9,Surgical Instruments,Surgical Instruments,BOX
707880,"Clamp, Heany-Rezak Clamp 8 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
707856,"Clamp, Intestinal Clamp, Allen, Serrated, 8""",9,Surgical Instruments,Surgical Instruments,BOX
706519,"Clamp, Kantrowitz, 9 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
705825,"Clamp, Ossicle Holding Clamp",9,Surgical Instruments,Surgical Instruments,BOX
705959,"Clamp, Penile Clamp",9,Surgical Instruments,Surgical Instruments,BOX
707879,"Clamp, Towel, Hoff",9,Surgical Instruments,Surgical Instruments,BOX
706009,"Clamp, Uterine Clamp",9,Surgical Instruments,Surgical Instruments,BOX
706080,"Clamp, Vasectomy, Textor",9,Surgical Instruments,Surgical Instruments,BOX
717565,"Clamps, Cannula Clamp",9,Surgical Instruments,Surgical Instruments,BOX
709895,"Clamps, Cooley, 8 3/4""",9,Surgical Instruments,Surgical Instruments,BOX
705605,"Clamps, Cranial Clamps/Tongs",9,Surgical Instruments,Surgical Instruments,BOX
717573,"Clamps, Curved Koche",9,Surgical Instruments,Surgical Instruments,BOX
709511,"Clamps, DeBakey, Angled, Multipurpose Clamp",9,Surgical Instruments,Surgical Instruments,BOX
708506,"Clamps, Debakey, Aorta, 10 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
709494,"Clamps, DeBakey, Peripheral Vascular, Curved",9,Surgical Instruments,Surgical Instruments,BOX
709847,"Clamps, Delicate, Right Angle, 5 1/4""",9,Surgical Instruments,Surgical Instruments,BOX
709578,"Clamps, Glassman, Non-Crushing, GI, 9 1/4""",9,Surgical Instruments,Surgical Instruments,BOX
711244,"Clamps, Harken, 10""",9,Surgical Instruments,Surgical Instruments,BOX
711915,"Clamps, Muscle, Biopsy",9,Surgical Instruments,Surgical Instruments,BOX
726061,"Tubes, GiEntri Port for Salem Sump Tube, KN",6,Kendall,Drainage/Irrigation,BOX
714508,"Clamps, Payr Pylorus Clamps",9,Surgical Instruments,Surgical Instruments,BOX
719604,"Tubes, Rectal, Colon Tube, 18frKN",6,Kendall,Gastrointestinal,BOX
710131,"Clamps, Penis, Stockman",9,Surgical Instruments,Surgical Instruments,BOX
710651,"Clamps, Renal, Young, Pedicle",9,Surgical Instruments,Surgical Instruments,BOX
710380,"Clamps, Right Angle, Used",9,Surgical Instruments,Surgical Instruments,BOX
709742,"Clamps, Sarot Bronchus Clamp, Left",9,Surgical Instruments,Surgical Instruments,BOX
707492,"Clamps, Towel, Backhaus, 3 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
709251,"Clamps, Towel, Stainless Steel",9,Surgical Instruments,Surgical Instruments,BOX
712232,"Clamps, Tubing, Occuding, 7 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
705649,"Cleaning Brush, Orthopedic, Bur Brush",9,Surgical Instruments,Surgical Instruments,BOX
707882,"Clip, Disposable Scalp Clip",9,Surgical Instruments,Surgical Instruments,BOX
723519,"SURGICAL PACKS, KNEE PACK",7,World Vision,Surgical Packs & Trays,BOX
723521,"SURGICAL PACKS, MAJOR SURGERY PACK",7,World Vision,Surgical Packs & Trays,BOX
709185,"Clippers, Umbilical Cord Clamp Remover",9,Surgical Instruments,Surgical Instruments,BOX
714737,"Clips, Nose, Plastic",9,Surgical Instruments,Surgical Instruments,BOX
705672,Codman Anterior Cervical Cancellous Screws 13mm,9,Surgical Instruments,Orthopedic,BOX
706316,Compression Hip Screw System,9,Surgical Instruments,Surgical Instruments,BOX
711334,"Curette, Buck, Straight, 0",9,Surgical Instruments,Surgical Instruments,BOX
711332,"Curette, Buck, Straight, 00",9,Surgical Instruments,Surgical Instruments,BOX
723546,"CANES, ADJUSTABLE LENGTH, ALUMINUM",7,World Vision,Physical Therapy/Rehabilitation,BOX
705524,"Curette, Double-Ended,Molt, 7 1/2inch",9,Surgical Instruments,Surgical Instruments,BOX
706491,"Curettes, Adenoid Curette",9,Surgical Instruments,Surgical Instruments,BOX
706592,"Curettes, Bone, Straight",9,Surgical Instruments,Surgical Instruments,BOX
706094,"Curettes, Bruns, Curved, #5, 9""",9,Surgical Instruments,Surgical Instruments,BOX
705460,"Curettes, Buck, Ear, 6""",9,Surgical Instruments,Surgical Instruments,BOX
712220,"Curettes, Cervical, Karlin, 8 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
708833,"Curettes, Cobb, Spinal, 11""",9,Surgical Instruments,Surgical Instruments,BOX
705852,"Curettes, Dermal, Loop, 2mm",9,Surgical Instruments,Surgical Instruments,BOX
708175,"Curettes, Dermal, Piffard",9,Surgical Instruments,Surgical Instruments,BOX
708163,"Curettes, Ear, Blunt, Buck, Angled, 6 1/2in",9,Surgical Instruments,Surgical Instruments,BOX
706473,"Curettes, Endometrial Suction Curette, Assorted",9,Surgical Instruments,Surgical Instruments,BOX
709646,"Curettes, Epstein Spinal Fusion, Reverse Angle",9,Surgical Instruments,Surgical Instruments,BOX
701886,"Curettes, Lumbar, Assorted",9,Surgical Instruments,Surgical Instruments,BOX
705786,"Curettes, Vacuum Curette",9,Surgical Instruments,Surgical Instruments,BOX
705779,"Cutters, Orthoscope Blade",9,Surgical Instruments,Surgical Instruments,BOX
711955,"Cutters, Rod, Table Top",9,Surgical Instruments,Surgical Instruments,BOX
713087,"Cutters, Sling",9,Surgical Instruments,Orthopedic,BOX
707883,"Cutters, Wire Cutters",9,Surgical Instruments,Surgical Instruments,BOX
707962,"Dispenser, Blood Dispenser",9,Surgical Instruments,Surgical Instruments,BOX
702254,"Drill Guide, Screw, 4.5mm",9,Surgical Instruments,Surgical Instruments,BOX
706885,"Drill, Depuy Twist",9,Surgical Instruments,Surgical Instruments,BOX
706956,"Drills, ECT Internal Fracture Fixation Quick-Conne",9,Surgical Instruments,Surgical Instruments,BOX
712132,"Driver, Needle Driver",9,Surgical Instruments,Surgical Instruments,BOX
714313,"Elevator, Adson, Sharp, 6 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
721230,"Tubes, Rectal, Colon Tube, 24FRKN",6,Kendall,Gastrointestinal,BOX
723640,World Vision Assorted Supplies 12154,7,World Vision,Unsorted,LB
706698,"Tubes, Salem Sump Tube, Pediatric, 8FrKN",6,Kendall,Drainage/Irrigation,BOX
720892,"Tubes, Salem Sump, 10fr W/Anti-Reflux Valve, KN",6,Kendall,Drainage/Irrigation,BOX
710099,"Elevator, Bone, w/ Retractor, Small",9,Surgical Instruments,Surgical Instruments,BOX
713709,"Elevator, Darrach, 10 1/4"", 1/2"" Blade",9,Surgical Instruments,Surgical Instruments,BOX
706680,"Elevator, Doyer Costal, w/Right & Left Blade, 7""",9,Surgical Instruments,Surgical Instruments,BOX
723654,"Surgical Packs, Vein Kit",2,Medical Supplies,Surgical Packs & Trays,CASE
723656,"Surgical Packs, Artificial Kit",2,Medical Supplies,Surgical Packs & Trays,CASE
704536,"Elevator, Eicken, 19.5cm",9,Surgical Instruments,Surgical Instruments,BOX
719160,"Tubes, Salem Sump, 12fr, KN",6,Kendall,Drainage/Irrigation,BOX
719407,"Tubes, Salem Sump, 14fr W/Anti-Reflux Valve, KN",6,Kendall,Drainage/Irrigation,BOX
723664,World Vision Assorted Supplies 12187,7,World Vision,Unsorted,LB
719377,"Tubes, Salem Sump, 14fr, KN",6,Kendall,Drainage/Irrigation,BOX
723674,"GLOVES, SURGICAL, LATEX, POWDERED, LG - (8-9)",7,World Vision,Gloves,BOX
723678,"STOCKINETTES, 3IN x 4YD ORTHOPEDIC, TUBULAR",7,World Vision,Orthopedic,BOX
723680,"ANGIOGRAPHIC KITS, CUSTOM ANGIOGRAPHY KITS",7,World Vision,X-Ray,BOX
723681,"SURGICAL HEAD COVERINGS, SURGICAL COMFORT HOOD",7,World Vision,Surgical,BOX
723682,"BOWLS, PLASTIC, 70 OZ.",7,World Vision,Plastics,BOX
723683,"CUPS,THERMOS CUPS, 34 OZ. ",7,World Vision,General Supplies,BOX
723689,"DRAPES, SURGICAL, DISPOSABLE, GENERAL ENDOSCOPY ",7,World Vision,Drapes/Linens,BOX
723692,"DRAPES, OUTPATIENT, DISPOSABLE",7,World Vision,Drapes/Linens,BOX
723702,"TROCARS, DILATING, CONICAL BLUNT, W/SLEEVE, 11MM",7,World Vision,Drainage/Irrigation,BOX
723708,"SOLUTIONS, LACTATED RINGERS, 1000ML",7,World Vision,Medications,BOX
723711,"ELECTROSURGICAL UNITS,BUTTON HANDPIECE W/ELECTRODE",7,World Vision,Surgical Instruments,BOX
723712,"DRAPES, OTHER, MAGNET INSTRUMENT DRAPE",7,World Vision,Drapes/Linens,BOX
723713,"TUBING, INSUFFLATION TUBING WITH FILTER",7,World Vision,Surgical,BOX
723714,"DRAPES, SURGICAL, DISPOSABLE, ANGIOGRAPHY, FEMORAL",7,World Vision,Drapes/Linens,BOX
723722,"TROCARS, ENDOPATH DILATING TIP W/STABILITY SLEEVE",7,World Vision,Endoscopic/Laparoscopic,BOX
723723,"HANDPIECES, SURGICAL, ABC HANDSWITCHING PROBE 28cm",7,World Vision,Surgical,BOX
723725,"SLEEVES, L501 CALF GARMENT, DVT",7,World Vision,Orthopedic,BOX
719758,"Tubes, Salem Sump, 16fr W/Anti-Reflux Valve, KN",6,Kendall,Drainage/Irrigation,BOX
723733,"BANDAGE ROLLS, SELF-ADHERENT, 3IN x 5YDS",7,World Vision,Dressings,BOX
723734,"WASTE RECEPTACLES, TRASH BAGS, 40 X 48 X 1.2 MIL",7,World Vision,Cleaning Supplies,BOX
723738,"TUBING, NONCONDUCTIVE, 1/4IN X 10FT",7,World Vision,Suction,BOX
723742,"CUPS, PLASTIC, 8oz",7,World Vision,General Supplies,BOX
723744,"STRAPS, RESTRAINTS, FOAM PATIENT RESTRAINTS",7,World Vision,Nursing Aids,BOX
723746,"DRAINS, THORACIC, 36FR STRAIGHT THORACIC CATHETER",7,World Vision,Drainage/Irrigation,BOX
723748,"DRAPES, SURGICAL, DISPOSABLE, THREE-QUARTER",7,World Vision,Drapes/Linens,BOX
723749,"IV LINE CONNECTORS, NEEDLELESS, Y- SITE",7,World Vision,Intravenous,BOX
723751,"MEDICAL TAPE, FIRST AID DISPENSER, 3/4 X 288IN",7,World Vision,Dressings,BOX
718991,"Tubes, Salem Sump, 16frKN",6,Kendall,Drainage/Irrigation,BOX
723754,"OTHER, KLEEN PRINT INFANT DISPOSABLE FOOTPRINTER",7,World Vision,Pediatric/Infant,BOX
723759,"PITCHERS, DRINKING PITCHERS",7,World Vision,Nursing Aids,BOX
721095,"Tubes, Salem Sump, 18fr,Anti-Reflux KN",6,Kendall,Drainage/Irrigation,BOX
705885,"Elevator, Periosteal, Obwegeser, Curved, 9""",9,Surgical Instruments,Surgical Instruments,BOX
723762,"AIRWAYS, ORAPHARYNGEAL, GUEDEL, MEDIUM ADULT",7,World Vision,Respiratory,BOX
713578,"Elevator, Periosteal, Reusable",9,Surgical Instruments,Surgical Instruments,BOX
723764,"GOWNS, STERILE, REINFORCED,  XL",7,World Vision,Medical Apparel (Disposable),BOX
723766,"GAUZE DRESSINGS, TRANSPARENT, 4IN X 4 3/4IN ",7,World Vision,Dressings,BOX
723771,"PERSONAL HYGIENE, FACIAL TISSUE BY POUND",7,World Vision,Personal Hygiene,BOX
723772,"CATHETER, TROCAR, 20FR",7,World Vision,Drainage/Irrigation,BOX
719103,"Tubes, Salem Sump, 18fr,KN",6,Kendall,Drainage/Irrigation,BOX
723778,World Vision Assorted Supplies 11885,7,World Vision,Unsorted,LB
723780,"SUTURES, POLYDIOXANONE, 2-0 ",7,World Vision,Sutures,BOX
723781,"SUTURE UNITS, OTHER, SUTURE AID BOOTIE",7,World Vision,Sutures,BOX
723782,"ELECTRODES, NEEDLE ELECTRODE",7,World Vision,Electrodes,BOX
706393,"Elevator, Pierce, 7 1/2""",9,Surgical Instruments,Surgical Instruments,BOX
723808,"NEEDLES, SUTURE, 1/2 CIRCLE TAPER PT.",7,World Vision,Sutures,BOX
723809,"FILTERS, 0.20 MICRON HIGH FLOW FILTER",7,World Vision,Intravenous,BOX
723810,"SUTURES, 3-0 SILK BRAIDED, NON-ABSORBABLE",7,World Vision,Sutures,BOX
723812,"SUTURE, MAXON MONAFILAMENT SYNTHETIC, -0-",7,World Vision,Sutures,BOX
723821,"CATHETERS, URINARY, 18FR FOLEY CATHETER",7,World Vision,Urinary,BOX
723828,"OTHER,  MEDICATION LABELS",7,World Vision,Office,BOX
723829,"SPECIMEN CONTAINER, SPECIMEN BAG",7,World Vision,Laboratory,BOX
723833,"ORTHO, NEURAIRTOME WIRE PASS DRILL BIT",7,World Vision,Orthopedic,BOX
723838,World Vision Assorted Supplies 11525,7,World Vision,Unsorted,LB
723843,"DRAPE PACK, PERI/GYN DRAPE PACK, CONVERTOR",7,World Vision,Surgical Packs & Trays,BOX
723847,"TUBING, NON-CONDUCTIVE, 9/32IN X 12FT",7,World Vision,Drainage/Irrigation,BOX
723856,"PADS, DISPOSABLE ABSORBENT OB/GYN PAD",7,World Vision,Obstetric/Gynecology(OB/GYN),BOX
723867,"MIDSTREAM COLLECTION KITS, URINE COLLECTION KIT",7,World Vision,Laboratory,BOX
723868,"DRESSINGS, ADHESIVE SURGICAL, 8IN X 6IN",7,World Vision,Dressings,BOX
723871,"SPECULUM, VAGINAL, LARGE STAINLESS STEEL SPECULA",7,World Vision,Obstetric/Gynecology(OB/GYN),BOX
723872,"DRAINS, PENROSE DRAINS",7,World Vision,Drainage/Irrigation,BOX
723874,"GAUZE DRESSINGS, ABSORBABLE, GELATIN, 12-7MM",7,World Vision,Dressings,BOX
723878,"SOLUTIONS,Sodium Chloride .9%, INJECTION, 10ML",7,World Vision,Intravenous,BOX
723880,"DRAPES, SURGICAL, DISPOSABE,UNDER BUTTOCKS,36 X 59",7,World Vision,Drapes/Linens,BOX
723881,"TEST TUBES, CULTURE, W/CAP, 16 X 79MM",7,World Vision,Laboratory,BOX
723884,"STOCKINETTES, 6IN x 5YD",7,World Vision,Dressings,BOX
723886,"PROBES, THERMOMETER, ESOPHAGEAL/RECTAL TEMP PROBES",7,World Vision,Monitoring,BOX
723888,"SUTURES, POLYESTER, BRAIDED",7,World Vision,Sutures,BOX
723889,"TUBING, ARTERIAL PRESSURE TUBING, 6""",7,World Vision,Monitoring,BOX
723890,"OTHER, BARBED BULKHEAD FITTING, PP, 1/4IN",7,World Vision,Drainage/Irrigation,BOX
723893,"CATHETERS, URINARY, TEMPERATURE SENSING,40O SERIES",7,World Vision,Urinary,BOX
723894,"BANDAGES, GAUZE, CONFORMING STRETCH, 2IN X 2YDS",7,World Vision,Dressings,BOX
723896,"MARKERS, SKIN, SURGICAL",7,World Vision,Skin Prep,BOX
723898,"LINER, HAMPER BAG",7,World Vision,Cleaning Supplies,BOX
702078,"Elevators, Double-Ended, Assorted Sizes",9,Surgical Instruments,Surgical Instruments,BOX
710029,"Elevators, Kleinert-Kutz, 7 3/4""",9,Surgical Instruments,Surgical Instruments,BOX
723904,"COTTON ROLLS, 1LB. COTTON ROLL",7,World Vision,Dressings,BOX
723907,"GUIDE WIRES, P.T.F.E GUIDEWIRE",7,World Vision,Cardiovascular,BOX
723914,"SUPPORTS, ARTHRO-PAD, TUBULAR SLEEVE",7,World Vision,Dressings,BOX
723916,"FORCEPS, FOESTER DRESSING FORCEP, 9 1/2IN W/TEETH",7,World Vision,Surgical Instruments,BOX
723922,"DRAPES, OTHER,MAMMO STEREOTACTIC DRAPE/TABLE COVER",7,World Vision,Drapes/Linens,BOX
723933,"MEDICAL BAGS,  ZIPLOCK BAGS",7,World Vision,General Supplies,BOX
723937,"APPLICATOR/SWABS, COTTON TIPPED SWABS, 16""",7,World Vision,Laboratory,BOX
723943,"SURGICAL INSTRUMENT,2.75MM SLIT KNIFE",7,World Vision,Surgical Instruments,BOX
723945,"IV CATHETERS, RADIOPAQUE",7,World Vision,Intravenous,BOX
723949,"COVERS, EQUIPMENT COVER, 54"" X 150""",7,World Vision,General Supplies,BOX
712736,"Extractor, Comedone, Spear Point",9,Surgical Instruments,Surgical Instruments,BOX
706328,"Femoral Fixation System, Zimmer",9,Surgical Instruments,Surgical Instruments,BOX
704692,"Forceps,  Adson, Hemostatic, 8 1/2in",9,Surgical Instruments,Surgical Instruments,BOX
717571,"Forceps, Adson, 5in",9,Surgical Instruments,Surgical Instruments,BOX
723960,World Vision Assorted Supplies 12359 B,7,World Vision,Unsorted,LB
708186,"Forceps, Adson, Brown, 4 3/4in",9,Surgical Instruments,Surgical Instruments,BOX
712099,"Forceps, Adson, Hemostat, Curved, 7 1/2in",9,Surgical Instruments,Surgical Instruments,BOX
705557,"Forceps, Adson, w/o Teeth, 4 3/4""",9,Surgical Instruments,Surgical Instruments,BOX
707049,"Forceps, Alligator, Micro, 3 1/4""",9,Surgical Instruments,Surgical Instruments,BOX
